"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"	"Ensembl"
"202677_at"	0.92539700254663	0.0230007548193075	-2.45696327340924	-3.51926658874659	-0.320015144916667	"RASA1"	"RAS p21 protein activator 1"	"ENSG00000145715"
"222823_at"	0.92539700254663	0.0230906445017069	-2.45513730498007	-3.52269772267869	-0.92251309955	"IPPK"	"inositol-pentakisphosphate 2-kinase"	"ENSG00000127080"
"202205_at"	0.92539700254663	0.0230933415441874	2.4550826212246	-3.5228004571354	0.457015721000003	"VASP"	"vasodilator-stimulated phosphoprotein"	"ENSG00000125753"
"1553875_s_at"	0.92539700254663	0.023129940139092	-2.45434115603638	-3.52419333124517	-0.394363824683334	"ZSCAN10"	"zinc finger and SCAN domain containing 10"	"ENSG00000130182"
"228020_at"	0.92539700254663	0.0231456518175029	-2.45402318245459	-3.52479059105146	-0.379099758333334	"PTCD3"	"pentatricopeptide repeat domain 3"	"ENSG00000132300"
"227081_at"	0.92539700254663	0.0232007336393306	-2.45291002093926	-3.52688115953283	-0.604198356700002	"DNALI1"	"dynein axonemal light intermediate chain 1"	"ENSG00000163879"
"1559237_a_at"	0.92539700254663	0.0232007472074828	2.45290974704083	-3.52688167386579	0.622521333016668	"HHIPL1"	"HHIP like 1"	"ENSG00000182218"
"1552767_a_at"	0.92539700254663	0.0232073508365978	2.45277645819724	-3.52713196325871	1.11754801268333	"HS6ST2"	"heparan sulfate 6-O-sulfotransferase 2"	"ENSG00000171004"
"213592_at"	0.92539700254663	0.0232724204642621	2.45146496774845	-3.52959429759766	0.53994351233333	"APLNR"	"apelin receptor"	"ENSG00000134817"
"204268_at"	0.92539700254663	0.0233047473189555	2.45081468395126	-3.53081495591286	0.536843176833334	"S100A2"	"S100 calcium binding protein A2"	"ENSG00000196754"
"242195_x_at"	0.92539700254663	0.0233103109370087	2.45070285154723	-3.53102486129714	0.268822018283334	"NUMBL"	"NUMB like, endocytic adaptor protein"	"ENSG00000105245"
"229705_at"	0.92539700254663	0.0233641870166469	-2.44962119132798	-3.53305484018302	-0.286767188683332	"PIK3C3"	"phosphatidylinositol 3-kinase catalytic subunit type 3"	"ENSG00000078142"
"1553252_a_at"	0.92539700254663	0.0233696608758924	2.44951142373954	-3.53326081759684	0.563835807666667	"BRWD3"	"bromodomain and WD repeat domain containing 3"	"ENSG00000165288"
"222509_s_at"	0.92539700254663	0.0234025896495539	-2.44885160633997	-3.5344988544565	-0.462534034450002	"ZNF672"	"zinc finger protein 672"	"ENSG00000171161"
"214230_at"	0.92539700254663	0.0234060707734012	2.44878190313154	-3.53462963067044	0.533651026099999	"CDC42"	"cell division cycle 42"	"ENSG00000070831"
"226210_s_at"	0.92539700254663	0.0234174526674086	2.44855406868464	-3.53505707698802	0.714461096000002	"MEG3"	"maternally expressed 3 (non-protein coding)"	"ENSG00000214548"
"203513_at"	0.92539700254663	0.0234208108129538	-2.44848686748742	-3.53518315098448	-0.29463229215	"SPG11"	"spastic paraplegia 11 (autosomal recessive)"	"ENSG00000104133"
"227516_at"	0.92539700254663	0.0234341995697912	-2.44821902891334	-3.53568561630431	-0.383880289133335	"SF3A1"	"splicing factor 3a subunit 1"	"ENSG00000099995"
"228601_at"	0.92539700254663	0.0234393712086177	-2.44811560979928	-3.53587962292751	-0.424385158383335	"HAGLR"	"HOXD antisense growth-associated long non-coding RNA"	"ENSG00000224189"
"237036_at"	0.92539700254663	0.0234613035373301	-2.44767725726233	-3.53670189232238	-0.395690020166668	"FBXO10"	"F-box protein 10"	"ENSG00000147912"
"206074_s_at"	0.92539700254663	0.0234905375534019	-2.44709356201301	-3.53779667851751	-0.426987838500004	"HMGA1"	"high mobility group AT-hook 1"	"ENSG00000137309"
"219361_s_at"	0.92539700254663	0.0235203243597822	-2.44649952514387	-3.53891072124953	-0.688502713066668	"AEN"	"apoptosis enhancing nuclease"	"ENSG00000181026"
"207400_at"	0.92539700254663	0.0235244459868868	2.44641738292673	-3.53906475768095	0.437346538033332	"NPY5R"	"neuropeptide Y receptor Y5"	"ENSG00000164129"
"203978_at"	0.92539700254663	0.0235678016434586	-2.44555413495574	-3.54068339161646	-0.167313941116669	"NUBP1"	"nucleotide binding protein 1"	"ENSG00000103274"
"218159_at"	0.92539700254663	0.0235867979630991	2.44517636801492	-3.5413916297407	0.317075610266666	"DDRGK1"	"DDRGK domain containing 1"	"ENSG00000198171"
"242687_at"	0.92539700254663	0.0236290482673886	-2.44433717979006	-3.54296473611508	-0.260019485183333	"FAM160A1"	"family with sequence similarity 160 member A1"	"ENSG00000164142"
"227982_at"	0.92539700254663	0.0236659705141218	-2.44360496248499	-3.54433708808583	-0.276317032100002	"SEPSECS"	"Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase"	"ENSG00000109618"
"229453_at"	0.92539700254663	0.0236808097092445	-2.44331098115526	-3.54488801938611	-0.296095395233335	"PDIA3"	"protein disulfide isomerase family A member 3"	"ENSG00000167004"
"224717_s_at"	0.92539700254663	0.0237176660974841	2.44258155570424	-3.54625483801028	0.207308792883332	"SMIM7"	"small integral membrane protein 7"	"ENSG00000214046"
"220160_s_at"	0.92539700254663	0.0237694977239544	-2.4415575389283	-3.5481733089625	-0.525288828150003	"KPTN"	"kaptin, actin binding protein"	"ENSG00000118162"
"213627_at"	0.92539700254663	0.0237992103208713	2.44097145617412	-3.54927113091072	0.369218365333332	"MAGED2"	"MAGE family member D2"	"ENSG00000102316"
"238028_at"	0.92539700254663	0.0238403113901401	2.44016185710734	-3.5507874050853	0.246631535033334	"C6orf132"	"chromosome 6 open reading frame 132"	"ENSG00000188112"
"1559404_a_at"	0.92539700254663	0.0238482065972224	-2.44000648799974	-3.55107836106582	-0.349018609600002	"HMGN3-AS1"	"HMGN3 antisense RNA 1"	"ENSG00000270362"
"217864_s_at"	0.92539700254663	0.0238563780382228	-2.43984573332996	-3.55137939220873	-0.148810585316671	"PIAS1"	"protein inhibitor of activated STAT 1"	"ENSG00000033800"
"222534_s_at"	0.92539700254663	0.0239079762488355	2.43883183714876	-3.55327778618499	0.1901155474	"INF2"	"inverted formin, FH2 and WH2 domain containing"	"ENSG00000203485"
"219016_at"	0.92539700254663	0.0239992700021186	-2.43704291027145	-3.55662631589739	-0.269189111350001	"FASTKD5"	"FAST kinase domains 5"	"ENSG00000215251"
"1568734_a_at"	0.92539700254663	0.0240058194587448	2.43691481545598	-3.55686603532422	0.356787157233335	"HS1BP3"	"HCLS1 binding protein 3"	"ENSG00000118960"
"211071_s_at"	0.92539700254663	0.0240655107414914	2.43574886523013	-3.55904771483099	0.549324465766665	"MLLT11"	"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11"	"ENSG00000213190"
"214869_x_at"	0.92539700254663	0.0240869782756966	2.4353301977237	-3.5598309745228	0.418898757466667	"GAPVD1"	"GTPase activating protein and VPS9 domains 1"	"ENSG00000165219"
"242949_x_at"	0.92539700254663	0.0240957411938812	-2.43515939996761	-3.5601504893253	-0.448842601066667	"CCDC157"	"coiled-coil domain containing 157"	"ENSG00000187860"
"1569385_s_at"	0.92539700254663	0.0241444681147621	2.43421071819604	-3.56192499236405	0.480594591366666	"TET2"	"tet methylcytosine dioxygenase 2"	"ENSG00000168769"
"220556_at"	0.92539700254663	0.0241586376059908	2.43393518170048	-3.56244031324314	0.926772451466667	"ATP1B4"	"ATPase Na+/K+ transporting family member beta 4"	"ENSG00000101892"
"215536_at"	0.92539700254663	0.0242099678647475	-2.43293828344764	-3.56430450056496	-0.3360329193	"HLA-DQB2"	"major histocompatibility complex, class II, DQ beta 2"	"ENSG00000230675"
"229780_at"	0.92539700254663	0.0242223186514855	-2.43269870917633	-3.56475244140476	-0.5532842716	"MTSS1"	"metastasis suppressor 1"	"ENSG00000170873"
"208850_s_at"	0.92539700254663	0.0242352569838241	2.43244785986514	-3.56522143864751	0.553966581899999	"THY1"	"Thy-1 cell surface antigen"	"ENSG00000154096"
"231917_at"	0.92539700254663	0.0242446760942145	-2.43226531984326	-3.56556270624129	-0.431702065683336	"GFM2"	"G elongation factor mitochondrial 2"	"ENSG00000164347"
"244572_at"	0.92539700254663	0.024249009583557	2.43218136005611	-3.56571966867337	0.476677369849998	"KY"	"kyphoscoliosis peptidase"	"ENSG00000174611"
"213124_at"	0.92539700254663	0.0242704250304145	-2.43176664837732	-3.56649492826104	-0.420197407416669	"ZNF473"	"zinc finger protein 473"	"ENSG00000142528"
"208945_s_at"	0.92539700254663	0.0242736771251449	2.43170370110575	-3.56661259541968	0.319148580233332	"BECN1"	"beclin 1"	"ENSG00000126581"
"220629_at"	0.92539700254663	0.0242879980711292	2.43142659940144	-3.5671305617309	0.203927230900001	"KCNQ1DN"	"KCNQ1 downstream neighbor (non-protein coding)"	"ENSG00000278855"
"1563512_at"	0.92539700254663	0.0242979444457197	2.43123423246346	-3.56749012109354	0.543151819716667	"NOS1AP"	"nitric oxide synthase 1 adaptor protein"	"ENSG00000198929"
"242282_at"	0.92539700254663	0.0244146681398444	-2.42898220639932	-3.57169833850471	-0.950399366916666	"ZFPM1"	"zinc finger protein, FOG family member 1"	"ENSG00000179588"
"1555841_at"	0.92539700254663	0.0244318153900379	2.4286522174332	-3.57231479458855	0.396850117	"MSANTD3"	"Myb/SANT DNA binding domain containing 3"	"ENSG00000066697"
"222388_s_at"	0.92539700254663	0.0244608541452114	-2.42809387429753	-3.57335774072408	-0.217982642033336	"VPS35"	"VPS35 retromer complex component"	"ENSG00000069329"
"238693_at"	0.92539700254663	0.0244729632356169	-2.42786122869296	-3.57379226907194	-0.333132839233334	"PHC3"	"polyhomeotic homolog 3"	"ENSG00000173889"
"214768_x_at"	0.92539700254663	0.0244832390021824	-2.42766388974073	-3.57416083545781	-0.440917651016667	"IGKC"	"immunoglobulin kappa constant"	"ENSG00000211592"
"218440_at"	0.92539700254663	0.0244924733064703	-2.42748661705463	-3.57449191091904	-0.237666900933334	"MCCC1"	"methylcrotonoyl-CoA carboxylase 1"	"ENSG00000078070"
"1554553_s_at"	0.92539700254663	0.0245138672303347	2.42707615257028	-3.57525844755307	0.30514878433333	"YIF1B"	"Yip1 interacting factor homolog B, membrane trafficking protein"	"ENSG00000167645"
"1554582_a_at"	0.92539700254663	0.0245145438316016	-2.42706317671316	-3.57528267866391	-0.296954743133332	"ETFBKMT"	"electron transfer flavoprotein beta subunit lysine methyltransferase"	"ENSG00000139160"
"219231_at"	0.92539700254663	0.0245364757292952	-2.42664274712337	-3.57606775160016	-0.2367893299	"TGS1"	"trimethylguanosine synthase 1"	"ENSG00000137574"
"232379_at"	0.92539700254663	0.0245461904115305	2.42645663051145	-3.57641526625357	0.127324934833334	"SKIL"	"SKI-like proto-oncogene"	"ENSG00000136603"
"206174_s_at"	0.92539700254663	0.0245670487094109	2.42605725270933	-3.57716093192037	0.307889811016667	"PPP6C"	"protein phosphatase 6 catalytic subunit"	"ENSG00000119414"
"236085_at"	0.92539700254663	0.0245788114694059	2.4258321679405	-3.57758115191915	0.4541672945	"CAPSL"	"calcyphosine like"	"ENSG00000152611"
"221282_x_at"	0.92539700254663	0.0245932520388078	-2.42555597923325	-3.57809675172676	-0.590116254583334	"RUNX2"	"runt related transcription factor 2"	"ENSG00000124813"
"217747_s_at"	0.92539700254663	0.0245982608630011	2.4254602162503	-3.57827551851864	0.361292665166662	"RPS9"	"ribosomal protein S9"	"ENSG00000274646"
"244404_at"	0.92539700254663	0.0246269304911268	-2.42491243447527	-3.57929802534407	-0.446788271266668	"STXBP4"	"syntaxin binding protein 4"	"ENSG00000166263"
"223096_at"	0.92539700254663	0.0246303896075032	-2.4248463822964	-3.57942131216207	-0.236712439966674	"NOP58"	"NOP58 ribonucleoprotein"	"ENSG00000055044"
"204225_at"	0.92539700254663	0.024664053051127	2.42420402547255	-3.58062018243901	0.322864039766662	"HDAC4"	"histone deacetylase 4"	"ENSG00000068024"
"207506_at"	0.92539700254663	0.0246830561953735	2.4238417724579	-3.58129620334987	0.473645126950001	"GLRX3"	"glutaredoxin 3"	"ENSG00000108010"
"202064_s_at"	0.92539700254663	0.0246956496666129	2.42360184855711	-3.58174390945217	0.451553070683334	"SEL1L"	"SEL1L ERAD E3 ligase adaptor subunit"	"ENSG00000071537"
"223337_at"	0.92539700254663	0.0247761178910174	-2.4220714923402	-3.5845990522515	-0.320550934816669	"CWC27"	"CWC27 spliceosome associated protein homolog"	"ENSG00000153015"
"207172_s_at"	0.92539700254663	0.0248002450375952	2.42161353922984	-3.5854532563949	0.754916854816666	"CDH11"	"cadherin 11"	"ENSG00000140937"
"1559429_a_at"	0.92539700254663	0.0248452725083047	-2.42075998739244	-3.58704512815771	-0.380038659000006	"SMCO1"	"single-pass membrane protein with coiled-coil domains 1"	"ENSG00000214097"
"203704_s_at"	0.92539700254663	0.0249054824419913	2.41962087724048	-3.58916910065155	0.28897173393333	"RREB1"	"ras responsive element binding protein 1"	"ENSG00000124782"
"242028_at"	0.92539700254663	0.024914442213059	-2.41945158640762	-3.5894847131374	-0.456377657166669	"ZNF709"	"zinc finger protein 709"	"ENSG00000242852"
"209397_at"	0.92539700254663	0.0249212836903136	-2.41932235787745	-3.58972562871835	-0.264714892950005	"ME2"	"malic enzyme 2"	"ENSG00000082212"
"218366_x_at"	0.92539700254663	0.0249437101093597	-2.41889897676475	-3.59051487324223	-0.266372648866666	"METTL17"	"methyltransferase like 17"	"ENSG00000165792"
"1556864_at"	0.92539700254663	0.0249928448195589	2.41797261377813	-3.59224149341982	0.798273237666667	"TCTN1"	"tectonic family member 1"	"ENSG00000204852"
"211452_x_at"	0.92539700254663	0.0249984144610057	2.41786771317453	-3.59243699231827	0.341858323783333	"LRRFIP1"	"LRR binding FLII interacting protein 1"	"ENSG00000124831"
"231119_at"	0.92539700254663	0.0250212420928453	-2.41743799627809	-3.59323779071272	-0.751250366500001	"RFC3"	"replication factor C subunit 3"	"ENSG00000133119"
"203778_at"	0.92539700254663	0.0250221484347271	2.41742094244019	-3.59326956980778	0.441228222699998	"MANBA"	"mannosidase beta"	"ENSG00000109323"
"212429_s_at"	0.92539700254663	0.0250229047843583	-2.41740671131394	-3.59329608880944	-0.254379033933334	"GTF3C2"	"general transcription factor IIIC subunit 2"	"ENSG00000115207"
"225614_at"	0.92539700254663	0.0250426316336778	-2.41703568111138	-3.59398745594542	-0.23165667845	"SAAL1"	"serum amyloid A like 1"	"ENSG00000166788"
"221611_s_at"	0.92539700254663	0.0250493398625457	2.41690957203459	-3.59422243114495	0.518529145066667	"PHF7"	"PHD finger protein 7"	"ENSG00000010318"
"212832_s_at"	0.92539700254663	0.0250549361178047	-2.41680439113845	-3.59441840650829	-0.273363987900005	"CKAP5"	"cytoskeleton associated protein 5"	"ENSG00000175216"
"202703_at"	0.92539700254663	0.0250627707084211	-2.4166571776878	-3.59469269022367	-0.232876841233335	"DUSP11"	"dual specificity phosphatase 11"	"ENSG00000144048"
"201416_at"	0.92539700254663	0.0250678199561683	2.41656232402007	-3.59486941403613	0.611492816733331	"SOX4"	"SRY-box 4"	"ENSG00000124766"
"204834_at"	0.92539700254663	0.0250682992764034	2.41655332057529	-3.5948861883466	0.427271898483332	"FGL2"	"fibrinogen like 2"	"ENSG00000127951"
"203524_s_at"	0.92539700254663	0.0250723957163227	-2.41647638048326	-3.59502953400981	-0.280491113600003	"MPST"	"mercaptopyruvate sulfurtransferase"	"ENSG00000128309"
"219596_at"	0.92539700254663	0.025087444049127	-2.41619384015268	-3.5955559088145	-0.427402106916664	"THAP10"	"THAP domain containing 10"	"ENSG00000129028"
"211902_x_at"	0.92539700254663	0.0250894350801844	2.41615646929914	-3.59562552854557	0.3124534767	"YME1L1"	"YME1 like 1 ATPase"	"ENSG00000136758"
"216082_at"	0.92539700254663	0.0251009319264488	2.41594073199426	-3.59602742340409	0.334549383266667	"NEU3"	"neuraminidase 3"	"ENSG00000162139"
"202289_s_at"	0.92539700254663	0.0251247471782712	-2.41549413283348	-3.59685932771173	-0.236139089666667	"TACC2"	"transforming acidic coiled-coil containing protein 2"	"ENSG00000138162"
"203305_at"	0.92539700254663	0.0251294136628652	2.41540666995637	-3.5970222399227	0.406606992166666	"F13A1"	"coagulation factor XIII A chain"	"ENSG00000124491"
"218976_at"	0.92539700254663	0.025206078667667	-2.41397191127919	-3.5996942355852	-0.459827407366665	"DNAJC12"	"DnaJ heat shock protein family (Hsp40) member C12"	"ENSG00000108176"
"202204_s_at"	0.92539700254663	0.0252377601039747	2.41338018791589	-3.6007959736792	0.276973438283332	"AMFR"	"autocrine motility factor receptor"	"ENSG00000159461"
"223028_s_at"	0.92539700254663	0.025257058012695	2.41302009338805	-3.6014663682101	0.318572696166662	"SNX9"	"sorting nexin 9"	"ENSG00000130340"
"1555793_a_at"	0.92539700254663	0.0252575143661269	-2.41301158103226	-3.60148221517156	-0.522815569483334	"ZFP82"	"ZFP82 zinc finger protein"	"ENSG00000181007"
"217895_at"	0.92539700254663	0.0253085639701564	-2.41206025407868	-3.60325305756002	-0.259817870533336	"PTCD3"	"pentatricopeptide repeat domain 3"	"ENSG00000132300"
"229456_s_at"	0.92539700254663	0.0253202994582933	-2.41184181122222	-3.60365962417663	-0.796356455500002	"DDAH1"	"dimethylarginine dimethylaminohydrolase 1"	"ENSG00000153904"
"214263_x_at"	0.92539700254663	0.0253210428189704	2.41182797757031	-3.60368537075616	0.216015179799996	"POLR2C"	"RNA polymerase II subunit C"	"ENSG00000102978"
"205088_at"	0.92539700254663	0.0253315718779699	-2.41163207639719	-3.60404996486373	-0.446999017483334	"MAMLD1"	"mastermind like domain containing 1"	"ENSG00000013619"
"1555516_at"	0.92539700254663	0.0253657305521533	-2.41099704851834	-3.60523171434664	-0.339268501666669	"FOXP2"	"forkhead box P2"	"ENSG00000128573"
"232094_at"	0.92539700254663	0.0253827552993858	2.41068084597596	-3.60582008662236	0.454111139149994	"KATNBL1"	"katanin regulatory subunit B1 like 1"	"ENSG00000134152"
"217509_x_at"	0.92539700254663	0.0253874738826726	-2.41059324206344	-3.60598308786025	-0.458090559933333	"GRIK5"	"glutamate ionotropic receptor kainate type subunit 5"	"ENSG00000105737"
"1552518_s_at"	0.92539700254663	0.02542741314889	2.40985234583062	-3.60736151837883	0.115001249499999	"MTBP"	"MDM2 binding protein"	"ENSG00000172167"
"224319_s_at"	0.92539700254663	0.0254688515994055	-2.40908478044151	-3.60878932759039	-0.257657368900002	"MIEF1"	"mitochondrial elongation factor 1"	"ENSG00000100335"
"220707_s_at"	0.92539700254663	0.0254771944081208	-2.40893038667115	-3.60907649828085	-0.557882165850001	"FOXRED2"	"FAD dependent oxidoreductase domain containing 2"	"ENSG00000100350"
"220292_at"	0.92539700254663	0.0255036888031406	2.40844038695621	-3.60998782704971	0.494157715783332	"ZSCAN32"	"zinc finger and SCAN domain containing 32"	"ENSG00000140987"
"204219_s_at"	0.92539700254663	0.0255065429292033	2.40838762962402	-3.61008594215844	0.152496177833326	"PSMC1"	"proteasome 26S subunit, ATPase 1"	"ENSG00000100764"
"221933_at"	0.92539700254663	0.0255114908497222	2.40829618236152	-3.61025600789047	0.542402621183332	"NLGN4X"	"neuroligin 4, X-linked"	"ENSG00000146938"
"209847_at"	0.92539700254663	0.0255126193552561	-2.40827532767555	-3.6102947911528	-0.437503755233335	"CDH17"	"cadherin 17"	"ENSG00000079112"
"203419_at"	0.92539700254663	0.0255167641447783	-2.40819873966914	-3.61043721960173	-0.354052988683335	"KMT2B"	"lysine methyltransferase 2B"	"ENSG00000272333"
"235567_at"	0.92539700254663	0.0255447129373961	2.40768259932045	-3.61139700729094	0.602340713866666	"RORA"	"RAR related orphan receptor A"	"ENSG00000069667"
"223335_at"	0.92539700254663	0.0255664386034617	-2.40728174579667	-3.61214233760406	-0.293600464283335	"TMEM69"	"transmembrane protein 69"	"ENSG00000159596"
"238117_at"	0.92539700254663	0.0255688700780922	-2.40723690309527	-3.61222571211799	-0.326706369700002	"PPOX"	"protoporphyrinogen oxidase"	"ENSG00000143224"
"220417_s_at"	0.92539700254663	0.0255940289652005	-2.40677314024376	-3.61308792186451	-0.262311546016665	"THAP4"	"THAP domain containing 4"	"ENSG00000176946"
"213528_at"	0.92539700254663	0.0256054519942875	-2.40656271513475	-3.61347910663987	-0.374922712750003	"METTL18"	"methyltransferase like 18"	"ENSG00000171806"
"203181_x_at"	0.92539700254663	0.0256117551508922	2.40644664117935	-3.61369488276094	0.354141346733332	"SRPK2"	"SRSF protein kinase 2"	"ENSG00000135250"
"212198_s_at"	0.92539700254663	0.0256191767820557	-2.40631000427588	-3.61394887730579	-0.332533971650001	"TM9SF4"	"transmembrane 9 superfamily member 4"	"ENSG00000101337"
"222516_at"	0.92539700254663	0.0256250765771486	-2.40620141155066	-3.61415073497333	-0.28805317075	"AP3M1"	"adaptor related protein complex 3 mu 1 subunit"	"ENSG00000185009"
"220685_at"	0.926603021057669	0.0257072256732684	-2.40469176701497	-3.6169564329297	-0.558014361116666	"FAM120C"	"family with sequence similarity 120C"	"ENSG00000184083"
"202998_s_at"	0.926603021057669	0.0257433728621251	2.40402891272521	-3.61818805959592	0.524830245899996	"LOXL2"	"lysyl oxidase like 2"	"ENSG00000134013"
"231961_at"	0.926603021057669	0.0257479256385038	2.40394548680634	-3.61834305750706	0.517446978949998	"RBPMS"	"RNA binding protein with multiple splicing"	"ENSG00000157110"
"208965_s_at"	0.926603021057669	0.0257587535419801	2.40374712929425	-3.61871157646923	0.719982588450002	"IFI16"	"interferon gamma inducible protein 16"	"ENSG00000163565"
"229146_at"	0.927214166383253	0.0258019537055505	2.40295651057524	-3.62018026709196	0.357017489399999	"C7orf31"	"chromosome 7 open reading frame 31"	"ENSG00000153790"
"229603_at"	0.927214166383253	0.0258336311324304	2.40237755325835	-3.62125560096773	0.292470502933333	"BBS12"	"Bardet-Biedl syndrome 12"	"ENSG00000181004"
"223013_at"	0.927214166383253	0.0258691078897372	-2.40172993861291	-3.62245829150029	-0.137754486166669	"TBL1XR1"	"transducin (beta)-like 1 X-linked receptor 1"	"ENSG00000177565"
"213198_at"	0.927214166383253	0.0258939448589946	-2.40127703961058	-3.62329927046972	-0.231902233616669	"ACVR1B"	"activin A receptor type 1B"	"ENSG00000135503"
"208249_s_at"	0.927214166383253	0.0259249470681349	-2.40071228362109	-3.62434783498331	-0.272834674616668	"TGDS"	"TDP-glucose 4,6-dehydratase"	"ENSG00000088451"
"239056_at"	0.927214166383253	0.0259297752245083	2.40062438726201	-3.62451101743861	0.326320735466666	"SEC22C"	"SEC22 homolog C, vesicle trafficking protein"	"ENSG00000093183"
"236359_at"	0.928157575723579	0.0259901097107051	2.39952727973844	-3.62654756296593	0.547475751383332	"SCN4B"	"sodium voltage-gated channel beta subunit 4"	"ENSG00000177098"
"217207_s_at"	0.928721592569066	0.0260784698774679	2.39792481765922	-3.62952129096457	0.402524900383333	"BTNL3"	"butyrophilin like 3"	"ENSG00000168903"
"209279_s_at"	0.928721592569066	0.0260785446387197	-2.39792346395565	-3.62952380261323	-0.269676947800001	"NSDHL"	"NAD(P) dependent steroid dehydrogenase-like"	"ENSG00000147383"
"227962_at"	0.928721592569066	0.0260952431826444	2.39762119325143	-3.6300846136676	0.4463648797	"ACOX1"	"acyl-CoA oxidase 1"	"ENSG00000161533"
"217906_at"	0.928721592569066	0.0261278073143349	-2.3970322455815	-3.63117719491304	-0.164830525833342	"KLHDC2"	"kelch domain containing 2"	"ENSG00000165516"
"203214_x_at"	0.928721592569066	0.0261345027597581	-2.39691123765195	-3.63140166383437	-0.238202619616668	"CDK1"	"cyclin dependent kinase 1"	"ENSG00000170312"
"223757_at"	0.928721592569066	0.0261547731982245	-2.39654506182462	-3.63208088041544	-0.828677535083335	"DIO3OS"	"DIO3 opposite strand/antisense RNA (head to head)"	"ENSG00000258498"
"202400_s_at"	0.92948718754987	0.0262146649800423	-2.39546468140321	-3.63408454335388	-0.3406060377	"SRF"	"serum response factor"	"ENSG00000112658"
"1558101_at"	0.92948718754987	0.0262447070409051	2.39492361846796	-3.63508781029334	0.782133929183332	"NFIA"	"nuclear factor I A"	"ENSG00000162599"
"212233_at"	0.92948718754987	0.0262700682620133	2.3944673053396	-3.63593383472431	0.348341886166669	"MAP1B"	"microtubule associated protein 1B"	"ENSG00000131711"
"236986_at"	0.92948718754987	0.0262936579590956	2.39404323311422	-3.63672000513657	0.477657592399999	"LINC00582"	"long intergenic non-protein coding RNA 582"	"ENSG00000229228"
"1569925_at"	0.92948718754987	0.0262938006983032	-2.39404066816435	-3.63672475996517	-0.37688728575	"DNAH17-AS1"	"DNAH17 antisense RNA 1"	"ENSG00000267432"
"204663_at"	0.92948718754987	0.0263456058970673	-2.39311060736249	-3.63844869804481	-0.355497773333336	"ME3"	"malic enzyme 3"	"ENSG00000151376"
"236649_at"	0.92948718754987	0.0263673457318674	-2.39272081642049	-3.63917109750293	-0.34192546206667	"DTWD1"	"DTW domain containing 1"	"ENSG00000104047"
"201397_at"	0.929794430576438	0.0263930673297601	2.39226001802462	-3.64002501308287	0.395033240166666	"PHGDH"	"phosphoglycerate dehydrogenase"	"ENSG00000092621"
"1555122_at"	0.931036044954706	0.0264453402435237	2.39132483879171	-3.64175774099922	0.360642783016666	"ADGRA3"	"adhesion G protein-coupled receptor A3"	"ENSG00000152990"
"203156_at"	0.932223060601325	0.0265423877898042	-2.38959316335778	-3.64496527371826	-0.212788502199999	"AKAP11"	"A-kinase anchoring protein 11"	"ENSG00000023516"
"225532_at"	0.932223060601325	0.0265535865679203	2.38939371506477	-3.64533462535556	0.67592891065	"CABLES1"	"Cdk5 and Abl enzyme substrate 1"	"ENSG00000134508"
"229336_at"	0.932223060601325	0.0265621211826968	-2.38924176741941	-3.64561600093387	-0.442905195533336	"ST3GAL2"	"ST3 beta-galactoside alpha-2,3-sialyltransferase 2"	"ENSG00000157350"
"223490_s_at"	0.932223060601325	0.0266100629881568	2.38838906671429	-3.6471948464181	0.409548477366666	"EXOSC3"	"exosome component 3"	"ENSG00000107371"
"205536_at"	0.932223060601325	0.0266448805789422	2.38777068777167	-3.64833963502065	0.282790176199999	"VAV2"	"vav guanine nucleotide exchange factor 2"	"ENSG00000160293"
"203349_s_at"	0.932223060601325	0.0266655328092226	2.38740424703817	-3.64901794131808	0.722770508299999	"ETV5"	"ETS variant 5"	"ENSG00000244405"
"218558_s_at"	0.932223060601325	0.0266898339093101	-2.38697339974198	-3.64981539633615	-0.241274166583331	"MRPL39"	"mitochondrial ribosomal protein L39"	"ENSG00000154719"
"211507_s_at"	0.932223060601325	0.0266995855484693	2.38680060991511	-3.65013519102181	0.4038064243	"MTMR3"	"myotubularin related protein 3"	"ENSG00000100330"
"1554539_a_at"	0.932223060601325	0.0267150711077455	2.38652634062145	-3.65064277536948	0.439381428616666	"RHOF"	"ras homolog family member F, filopodia associated"	"ENSG00000139725"
"202281_at"	0.932223060601325	0.0267453745550295	2.38599005345928	-3.65163517926771	0.904992965799999	"GAK"	"cyclin G associated kinase"	"ENSG00000178950"
"226945_at"	0.932223060601325	0.0267561738014129	-2.3857990728018	-3.65198856138427	-0.194625019866668	"RHBDD1"	"rhomboid domain containing 1"	"ENSG00000144468"
"209587_at"	0.932223060601325	0.0267653524401793	2.38563680815067	-3.65228879662886	0.614467946816667	"PITX1"	"paired like homeodomain 1"	"ENSG00000069011"
"204713_s_at"	0.932223060601325	0.0268178779938175	2.38470922557938	-3.65400487268293	0.64070211665	"F5"	"coagulation factor V"	"ENSG00000198734"
"229501_s_at"	0.932223060601325	0.0268340252069095	-2.38442440992931	-3.65453172381954	-0.161026986483332	"USP8"	"ubiquitin specific peptidase 8"	"ENSG00000138592"
